return_id,order_id,product_id,return_date,refund_amount,return_reason_code,processed_by
9bb496f2-8b98-48a7-8e38-6d1dd757f2f1,74cfa7eb-a1b6-4eb0-aaea-50395ce8c544,bc4e2dfe-0ed9-4d4b-9d97-db23a0a9d1c6,2023-12-20,35.46,LATE_ARRIVAL,Alice Merritt
8c0c754e-b445-4051-a99e-c06a56e8b716,448fa61e-6b7a-4316-964b-3ba5c232d051,f03cadb6-d5a7-4da9-953d-b870fe702653,2023-11-18,83.57,NOT_AS_DESCRIBED,Michelle Rodriguez
503b0852-d691-4692-a85a-24f4c7213773,1b579483-154c-4e02-a1f3-dece733af053,2752a541-cbb0-4e72-a86a-17d7b0d1c5c2,2023-02-23,62.21,FIT_ISSUE,Mrs. Carly Hunter
d9fac252-f7b7-445d-9750-5e9ee51818be,74c4bb25-aa4f-4a9b-9e5e-ebc67d31fe84,79424797-af54-4ec8-bb70-8bbe4d8b05cd,2023-07-10,243.33,NOT_AS_DESCRIBED,Karen Glover
84810ce3-1003-4ef2-8c8e-757b144d0b1e,9310da86-4359-4fc9-b46f-261a3c0c3f04,7495ef0f-9323-4de3-93ea-0585bbf64cc6,2024-03-30,31.39,BUYER_REMORSE,Kim Ferguson
d5fe4a4e-6b1d-49f8-bb4a-2f3988680779,8314baef-1064-4c7f-be21-8027829880b4,67c001ff-f3fb-4a27-ba59-960af36f1194,2024-03-18,22.38,DAMAGED_TRANSIT,Tanya Stephenson
05c38642-c010-4686-90f2-3b6304eef2f6,72f1b4fd-5dce-45d3-9fbe-99be3ec08cc5,4c5ccc47-4041-47e3-916a-152ee1cf530c,2023-12-05,205.17,BUYER_REMORSE,Kyle Cruz II
6542307e-984d-4cc2-9c8e-33d42aea6889,c29f16be-bbd5-451d-8793-1831bcd352b1,c9891625-5006-4d34-83e3-4783d237f09d,2024-03-10,63.74,BUYER_REMORSE,Susan Stevens
52de41db-9ccb-4bf0-90f2-2bb39d57c30d,d6ab7a8f-0fb0-4034-84ac-30fd661e02db,326617e3-c6b0-4aac-bca3-54cf7ad54262,2024-01-11,56.9,LATE_ARRIVAL,Kimberly Collins
e18bed37-bbee-432d-a9cf-cce7c2a1bed6,3b7ab8fb-559f-493e-85bd-379e572521ee,3e6c2742-b5bc-474e-b036-6da0b64cc876,2024-04-30,2166.98,NOT_AS_DESCRIBED,Dylan Dennis
ef741774-3c02-4c77-8e08-b977c8004bbb,20a5bf4c-9305-49be-a8f1-ca1d32789422,9cc0d3a2-0331-48d7-a9ce-4a695754cf3b,2024-04-30,179.8,BUYER_REMORSE,Rachel Krueger
748ffa6e-53ae-4ea0-8517-9936d1651d11,d5b13078-7aac-4306-9d0d-f732bff010c4,48ac6296-b9c5-4af0-8b2c-47800158352f,2023-05-21,43.53,FIT_ISSUE,Deborah Brown
fe5b1002-180c-47ed-88bf-06a7243ec59a,910cea56-4cab-48a9-bde4-2c765e048e15,8be68da6-3ffb-4bc0-a40b-ce6a4036d427,2024-01-25,123.53,NOT_AS_DESCRIBED,Juan Jackson
9e1222e8-1c90-4d0d-bfa3-f03a8567c8cb,654148f7-8fa9-4b81-8675-7ea1380e4797,ad9df1a2-8d29-4799-8340-5fbfd8ab915f,2023-11-17,86.35,WRONG_ITEM,Sergio Young
51bf7cd9-7cd8-4359-9ebd-c8d9789f70ed,161b6b41-f8dc-415b-bf17-06524be72d7e,d6dbb56c-479d-4713-93bc-09d037a35c02,2023-02-16,3773.18,DAMAGED_TRANSIT,Robin Martin
95d34766-597c-4943-adee-694e717147e8,4e648f67-1814-4484-89b3-92fb98c942e8,bba5f1e0-4fd0-4f2e-a85c-83e6faf8c676,2023-11-26,38.41,BUYER_REMORSE,Earl Elliott
25988265-cf5d-43c9-a5e7-ff0e39f24186,3aff3442-0e6a-4737-ac26-7b937a30f347,b570abf8-7f07-4911-842a-a03217ebbb0c,2024-02-05,24.79,BUYER_REMORSE,Richard Jefferson
4e90881d-e55b-4a01-84ff-cba4a1961b3c,6afb978c-ba50-4a80-8e48-62bfa2855149,927aa8c9-4c20-4ecc-b1ba-fc01c70140da,2023-12-18,1080.1,BUYER_REMORSE,Shawn Mueller
ba924554-17da-487a-99a9-d7189c15f656,d464180f-9bec-4b45-8af4-2a23338e8a6d,7009b52c-5c19-45dd-afa1-49ae99e76d32,2024-04-02,2156.63,DUPLICATE_ORDER,Ryan Williams
2fdb27a8-a0b9-402b-8496-e24eae2f050e,291024b3-ed50-4ed9-9318-34929e04081d,f1c4b106-5ba3-45d7-9e2f-61612b0d3479,2024-04-25,73.32,NOT_AS_DESCRIBED,Brooke Cox
992ffcbd-c59e-4a8f-a6d6-8123c1979e13,29e311f2-c668-4206-9a9a-9eb47d72f2e2,cef92340-e02e-4231-a686-8c6e5b8fe39f,2024-04-21,976.75,FIT_ISSUE,Tony Mcdaniel
c8dfc95e-d5f6-4d35-a339-d9844c3fa50a,f83adaeb-a2aa-4187-a171-557685cd6a54,80fc6a58-c0b4-4f09-af58-279e4f5399c2,2024-04-16,13.58,FIT_ISSUE,Jennifer Sullivan
fff82378-bf0c-47a3-a52d-98a392f091ba,d23ce8b9-bfae-4faf-9650-dcae3fdde8d2,687eaacd-ddb7-42a5-93fc-324b3868b044,2024-03-08,457.25,LATE_ARRIVAL,Christine Rhodes
64fdf708-4574-4cc0-8d40-990d7df4f642,230c9785-42ee-43bb-8e1a-a6f674e8c8c8,d591e452-af60-43dc-82c5-73a7eef6ee2a,2024-03-30,244.51,LATE_ARRIVAL,Melinda Gonzalez
7ae26125-47cb-4fb8-b260-776fe91bf662,59b0dafa-b13b-46eb-b909-897c49d26bc8,a8bbbff2-3b7a-4eef-9e92-c3f8ecd71e3e,2024-04-06,26.06,DAMAGED_TRANSIT,Rick Mcfarland
34e941c4-3712-4845-9eca-fceea051da9a,996d7502-113a-4174-bd38-39ddf8798284,65e7bbf1-e666-4c7a-a994-f9e7410360a7,2023-06-27,29.88,BUYER_REMORSE,Crystal Silva
f7e03061-9adc-41a2-b55d-8de3b1cc7d66,b624b261-5529-431c-b356-11bbcb0c7632,1a584625-6d0c-4c49-a713-995f99faa148,2023-05-10,683.39,FIT_ISSUE,Kenneth Watkins
bc62bad6-1584-4310-a044-61842fcd8463,16be1be8-87c5-4d1c-bd3b-8028eb109bf1,6ae3432b-e0d9-4f12-92b9-d2d89b8563cf,2024-01-01,975.72,DUPLICATE_ORDER,Cassandra Crawford
fe27463a-51ed-459b-95ec-2d60717cc045,f10ccbd5-0246-4dd4-a3f2-a0e9465587cb,a776cb1a-6c67-4df6-9245-db12344aaf3d,2023-01-16,165.06,WRONG_ITEM,Mario Medina
0ff5d1ca-113a-4a29-9624-54c9c9c4eca3,8cb0f486-71b3-43af-bbc4-2b5b6848444c,3ad4a276-1413-45ec-af51-3961c9a941f9,2024-04-30,400.1,NOT_AS_DESCRIBED,Matthew Wilson
c3227796-0efe-4955-83fa-a13c6b34924a,24bc82c1-9443-4d7a-adc8-b3920bf97f7e,1b4426bb-0817-4fac-808b-7fb54628e09f,2024-04-30,709.36,WRONG_ITEM,Cory Goodwin
3255dedc-d92c-4756-9139-052458a2fc38,ce9adaba-0b7d-4036-aade-b1c826c46f4d,87cc8b0c-c243-475a-ae67-da881b17fd2c,2023-08-04,27.69,DEFECTIVE,Herbert Richardson
65a9d5f6-fdce-489b-8b5f-b04bf03dcd7d,2590f04d-dd11-401f-824c-7ed46f7b23f5,b4bd54a2-e57a-4ffd-bb17-99721bdc7ba8,2023-11-08,1510.6,NOT_AS_DESCRIBED,Nancy Rios
be348d42-3bcd-4d26-84d8-449e6fffd312,ffcb8a39-7aff-40fc-a480-7cc2d03a6fff,846517b0-1680-4936-a6f7-29d8a97adfc0,2023-09-27,279.1,FIT_ISSUE,Todd Brooks
442e76ed-710b-4f2d-90af-37113f72b77c,d3b41716-ff07-41f9-a80a-9a87feb44ccc,b1f12252-3129-40ad-8aca-b61253fb90bf,2024-04-30,186.25,DAMAGED_TRANSIT,Michelle Taylor
dd4a3b2a-dcdd-4f47-b502-0f02ce1bd515,b372288d-3bdf-4e07-a8c2-5951dc7f6558,a4ec0442-50c0-4296-9d90-3ff278387e6a,2023-06-08,91.55,BUYER_REMORSE,Daniel Wells
5c22260a-32bf-4d0a-92d5-30b718e78157,ef7a224d-fb74-4015-ba13-e93b9f47fc4f,1ed7576d-242d-43a2-a020-9ff1d2f694ee,2023-05-29,212.63,WRONG_ITEM,Jill Gonzalez
80e3cec7-dcb9-4277-a4df-7dfc4497a7bd,1eb3a67e-ce0d-4b03-81f2-a00736f618df,f3f34653-4a56-4240-ab12-05047d702c34,2024-04-04,189.98,BUYER_REMORSE,Edward Ruiz
0969417e-e6d2-4ae2-80bc-9dd43f3b76ee,70986a7e-4b96-4be3-8b79-c4b17fd5f885,82c124df-82ca-4344-98d3-2ca20938ee22,2023-03-21,76.56,BUYER_REMORSE,Vincent White
0cc0868e-0299-4611-8f4f-0dcd2106a9cc,4888abe8-6774-4681-8fbe-19338dd5a694,5eeea0ab-7042-4c33-9ba6-4e4cba39aeb2,2024-03-12,48.95,WRONG_ITEM,Jacqueline Calhoun
2a9b1477-c98a-450a-8c4e-e1a311b83885,5e9fcdfd-077f-4111-91c4-6236fdbf1615,d96a1672-6c5b-43fb-a157-a680ec044f9c,2024-03-13,711.34,DEFECTIVE,Alexander Lewis
73ebfed0-5a2c-4619-8a6a-9432bb4ccc78,01bbd1f9-b46f-4e1d-826c-f3f7b2ac7a03,f53cae21-a9a0-4eff-842b-3a7e01a63548,2024-02-24,171.76,DAMAGED_TRANSIT,Walter White
da97113a-df0a-40ce-a54b-ffde411e4618,f27846c9-00af-4f21-99f9-67fa0d219c0b,17ec8bff-cba3-4464-858f-ed4fd9c8996f,2023-07-25,367.49,WRONG_ITEM,Bryan Ramsey
7f51d5cd-27c6-48c2-a904-159588876bb1,8a557898-2b3a-4889-a467-519d825db4e1,fa6d954f-065c-4c4b-b54f-2f156207e3d3,2023-11-13,53.79,BUYER_REMORSE,Barry Schneider
944fd89c-0705-4d2e-ac34-efb4cfa57de0,a8ca54ce-e307-4ffb-9b18-3f8f45686444,2c2b0ae4-c357-4a8d-8447-d32e0ecf949a,2023-10-12,365.37,NOT_AS_DESCRIBED,Andrea Black
481e9b29-37cc-4f95-ba3b-5295c7e39578,e2be9d59-33aa-49e0-86d9-b3ec4c890bd7,0963764f-5bfd-4db3-851e-24b49546ad85,2024-02-16,2288.48,DAMAGED_TRANSIT,Jennifer Stone
6201c4fd-1df1-41e1-b4dd-76d2e924c834,dd2a2584-9b85-4ccb-8de6-b9b60165f8f5,401a5224-b33e-487f-a012-c772faf842e8,2024-04-30,904.07,WRONG_ITEM,Shannon Williams
008c8fe9-19eb-452a-a9c9-f9b866738f0b,333cb5a3-6c42-45b3-848a-ad0acc32ca27,3ff99e12-f035-4769-89dd-111db1c512ba,2023-08-22,3292.62,NOT_AS_DESCRIBED,Virginia Taylor
e8bfbb47-1f70-415b-9060-8f657ac44f9c,eb00aa25-b076-4812-891a-10682a61bf55,92a4ead8-eecf-4685-9e90-e4584b37fd06,2024-04-02,7.15,FIT_ISSUE,William Mercer
eba9928b-234a-4756-bddf-de730ea940af,813a41ef-f99c-45c3-9b62-8043a82ff8ce,a995233b-264d-42bc-b8f1-e802aa0827af,2023-12-02,101.65,BUYER_REMORSE,Nicholas Sanders
8dc4ac4f-b4a2-4390-a8f5-432634e8c2c3,0eddbdbd-1608-462c-bdc4-55911c957c13,1cd450be-7235-4a99-bc81-05739bc5eebd,2024-02-19,336.74,NOT_AS_DESCRIBED,Michael Stanley
66517c0c-3fc9-4f54-a427-aa31089d4ce4,df6fee59-fe18-4c2a-8cf4-6c6dcb15e63f,b6a6d5d3-0667-4c85-af96-2616d5886b22,2023-06-11,42.85,BUYER_REMORSE,Samuel Kennedy
8c46a4c6-31c8-495e-bf79-7f3ef1641f24,13e7a7e0-398f-4706-a207-bebcee536906,3b0775f6-b898-4327-a111-380b0800cdf5,2023-07-18,31.55,NOT_AS_DESCRIBED,Tracy Hall
0da8de3d-576e-4ed2-a675-0736f243cfbf,7854c231-353e-48b8-9f90-94984fc40c01,d9aa346c-d28e-475f-bc81-d5802479c5de,2023-08-25,72.42,BUYER_REMORSE,Gina Meyer
7260c56c-64ed-4e04-80ca-45a7d569cf13,53c11553-a44f-418e-addf-2edc2c31581c,8fc5f4d2-c2fa-4064-92ac-ed3f6c435813,2023-11-03,257.69,DEFECTIVE,Barry Hess
c60166ce-b670-4972-9f0d-a1aa8ef18f47,63228703-e694-4837-adf0-4ac7db28ed6f,1b25ec21-4075-4961-84b1-1853a9f5f009,2024-02-17,253.41,NOT_AS_DESCRIBED,Wendy Lawson
50361c5e-96e9-4843-8a62-a6c8fbd7bbd0,97f9d935-9de0-4107-882c-6caf4e575412,38281a9e-8cd1-4d7c-b3d9-47337ebb5525,2023-03-19,112.11,BUYER_REMORSE,Juan Rosario
d0366ad0-f63b-47c6-ac83-2f037683477d,c66c0ae6-2986-4fb0-bb5c-359f968a0fbd,66640f5e-18b4-44d0-ae24-551147466af3,2024-04-30,24.2,FIT_ISSUE,Diane Morton
92b539ae-9157-4cd6-bb2a-cec6c451d7d8,4e54df1f-7806-4d09-a8cd-1b322172d6a8,bca250a6-2a43-4dbd-a040-7d677772de5e,2024-02-24,11.43,BUYER_REMORSE,Cory King Jr.
cf1bf3b8-441d-43a4-9850-e04e169ef053,2f90b13e-b3c6-4cac-ae16-8a8c00ccca43,7bd6d57b-9489-4a74-a708-e5a308c9188d,2023-12-11,432.06,DAMAGED_TRANSIT,Heather Cruz
325d3a8b-96d5-4b2c-b0d0-27bcf4dd16c3,5242aacc-0a35-447d-bd90-f7feb0d8f445,11e797c1-bfde-453c-875e-9f2baee26dc9,2023-04-11,67.75,WRONG_ITEM,Harry Swanson
0926f8e6-0f0d-4171-af01-83a3e25aa5ab,72186647-5af8-4355-8d2d-588e8c39e75a,6743a695-18d9-4ee1-8d84-774155fdd2c8,2024-02-25,2100.87,NOT_AS_DESCRIBED,Robert Jones
24330204-6323-4440-b16d-16f1369b2370,1b7a2ac3-fd49-42c6-a088-a104f77e3e36,8065411b-3e1f-40b6-90b1-ffb3ae7d4f83,2023-09-21,124.91,BUYER_REMORSE,Marc Gardner
136446dc-b1c6-41b9-ba45-99f00c88e34a,6610e2c4-b957-4183-803c-e44fbd527ea0,1b449d23-514a-4f4f-9a06-bfb4b44202dd,2024-04-30,283.63,BUYER_REMORSE,Andrew Brennan
0e09d9f2-c43b-4fd0-a682-493aef420a7d,3ad53828-06c0-4b3e-9d4d-66842eb2819a,a7f9096b-6efd-45f6-a247-1e1191d41a49,2023-08-18,10.53,BUYER_REMORSE,Sarah King
350cc57d-39b1-44e4-b362-b52aa1397442,f78eb79f-ec38-4da7-8e34-44f12ed51748,7fe4b399-2c40-43a7-b40c-158322223b4a,2023-10-26,97.56,WRONG_ITEM,Deanna Keith
53c21105-abfb-467d-8bd8-854dbd13b105,276ba819-8539-4135-afb0-723b659091c8,44ee22b2-438b-42c3-a857-1286cdaf210e,2024-04-16,198.64,FIT_ISSUE,Terri Cline
e2c84747-13da-4424-a1fc-72fccb0e6cdd,964438ee-2e05-445a-a791-581387a94d8a,699aaaf7-d835-4609-b260-cfbc82278d89,2023-02-01,14.54,BUYER_REMORSE,Ann Watkins
f8e6b5b7-e6c6-453b-aab4-fea4ab199d30,3da6eb87-adb0-4da3-919d-48d5e32e8a35,79e09936-2d65-49a6-b822-d891e8231f18,2024-03-12,86.63,LATE_ARRIVAL,Audrey Cortez
adeffbef-e9db-48a4-97dc-e8b0bfbfdbc2,7e091970-b6ac-45af-ae92-d47cb195fcb8,2d478c32-66ef-410b-b08a-496c05ec0442,2024-04-30,15.66,NOT_AS_DESCRIBED,Melissa Berry
bf8440df-a4a2-47ea-af9f-00f5b85a8548,bf43f2e6-e147-4947-a732-187fb99ba846,54b1fb04-20cd-41da-9c67-5e31efcb7a5e,2023-12-07,1405.95,WRONG_ITEM,Scott Alexander
f56b187e-7a7c-4832-bf1b-81366f057fbf,5ead163e-00fc-4c06-a88d-f149e11a2d01,4d815612-4989-424b-aa16-338e31c4abd6,2023-12-08,196.07,BUYER_REMORSE,Frank Smith
6f03526c-28b8-48b2-92a1-dac50d5ed69e,ec9fa36c-c7d9-43cd-b912-39a4e58127d9,9de88e79-6665-46e3-9c4e-9a25510b2465,2024-02-15,212.66,FIT_ISSUE,Geoffrey Clarke
48f8b56a-ab92-44b8-8472-72e29badb3de,33df9a20-a518-4e57-98b9-43110de264b9,96d85e92-992c-43eb-8fec-29fa99b57f9b,2023-05-07,463.87,BUYER_REMORSE,James Martinez
edcb8036-e914-49a8-9fe5-be54107cf356,a76dcb17-b298-4cf2-a36a-d5ef7d5fa6f0,d9181e3d-3397-4853-a489-858027401036,2023-04-30,282.45,DEFECTIVE,Jill Martinez
f69d1703-2d42-4e7d-b5f8-37c96625c983,93bfea16-0cb5-4107-a247-db5049651156,16446ea5-fad9-42fe-9315-9792bc08fe4c,2023-04-07,194.8,NOT_AS_DESCRIBED,Christopher Thompson
3a2656af-e573-4692-81e4-6981f7c5ab79,57bffd8a-6083-4cb5-8ced-850150b8f093,e6435876-5898-4fb1-b75b-9570074ad757,2023-08-17,5.3,BUYER_REMORSE,Katherine Bell
d689bec8-76d8-4dbd-8927-89aacfd50378,711d5a31-396d-4185-9471-e306065912d9,6a506bad-6355-4b65-98df-b656033e71fc,2023-07-21,114.72,NOT_AS_DESCRIBED,Lindsay Vasquez
1810adff-753b-4aab-bb69-74abdb92310e,93a5fe81-5a55-41da-9cec-b81ad6e9abdd,bf60ee2e-3070-434f-92ed-995463d659ea,2023-06-30,512.74,BUYER_REMORSE,Jeanette Oconnor
e79d26a8-34f7-45af-8239-30740495b666,8f03b5e1-464b-44b6-8685-7b5c370375d3,4d059743-a9ff-481c-8750-0890c54d7ff8,2024-04-06,222.17,LATE_ARRIVAL,Kathryn Briggs
61cec967-aad7-406d-b8d0-61afb0dde825,b0c14946-a6c8-4de8-99b2-04c587643c5f,16446ea5-fad9-42fe-9315-9792bc08fe4c,2024-01-30,579.3,NOT_AS_DESCRIBED,Daniel Robinson
059971ea-5a41-4b09-9d2e-92ec97072728,29049bfb-a063-4274-945a-ea98a0e4f462,1cc5b77c-8350-4da7-915d-473e7d0c13d1,2024-03-02,15.53,DEFECTIVE,Jessica Hale
21e86f2b-ee23-4cb5-8c26-313aa4679567,dd353c76-96bc-4089-9522-bbd35959465e,209d3cee-1b34-474a-8908-a643394de9b8,2023-04-02,57.91,BUYER_REMORSE,David Murphy
3ba6f37f-346a-40ff-9226-c116b7ce1ccf,9b0445db-c421-46af-b75f-4a155ecc8bbf,63dbc76e-f850-4e0f-ad0b-64b7e1002693,2024-04-30,37.21,BUYER_REMORSE,Lisa Wood
43d4a8de-4edc-44d6-a280-dbfa713b2fa9,7b4c2009-e3a1-4421-b7fa-68c585ff3edf,df8bd821-4ef7-4e85-b6d0-6a15f6206b26,2024-02-14,140.41,BUYER_REMORSE,Trevor Reyes
6af2720d-a335-46f2-a4f8-abefe94062c3,65ea2757-78fe-4a5e-9f64-385c8a9d01d2,8249e393-92e2-4906-a3a1-c3c56091e9f7,2023-02-01,125.63,FIT_ISSUE,Jeremy Williams
5788fbfe-20cd-4b9b-b045-7f36ded23b56,d42f2522-1215-4f29-965e-557e590dc991,1a026979-02f8-4809-aa91-142759015403,2024-04-30,1028.57,LATE_ARRIVAL,Jared Flynn
8a741cba-dc47-42a7-a422-33e237ad360c,ad9c59f5-e853-4b7d-8947-5e0235561966,e0ad4674-ba36-4eb8-a4d7-fb2c3751e82f,2023-12-11,93.72,DAMAGED_TRANSIT,Pamela Anderson
4a8949b0-fd8a-459a-ac71-458e8d5f29a2,3fb8a15d-52fd-420d-9927-7276d1070e76,4647c161-a598-4e14-81f2-16bb828c0de8,2024-03-24,576.34,DAMAGED_TRANSIT,Shannon Soto DDS
bb59345e-b212-4baf-b41d-77ac3264f257,c2025b5b-c0f7-485a-86e8-8280620fa62a,b94adbdd-7e62-4daa-9998-7a9b8033353c,2023-07-14,140.3,BUYER_REMORSE,Margaret Bell
2e35f319-da85-46e6-a833-b7de0a610e55,85226d90-e69b-4643-b00d-a73f85f5637a,7b067c37-884e-43ef-bba6-fd040f0deef5,2024-04-25,59.12,BUYER_REMORSE,Nicolas Rasmussen
799bbb66-4d76-4ae2-a995-62b538e11a73,e2d820d5-70ae-4d75-aad2-755dc641b05e,8d9330b3-8c90-4d4a-8a8a-16fd91d53e93,2024-04-10,42.0,BUYER_REMORSE,Rachel Yang
f990b1f9-6df7-4b91-8d80-40f2eeba9faa,700d1a60-3c46-4b32-a5f3-43fccca6f349,34aa5dc7-5004-42db-873e-bafc7ae0bddc,2024-04-17,70.74,DAMAGED_TRANSIT,Kelly Allen MD
42c9d46d-f096-4773-8b8e-04f83e956cd0,76580ccf-071b-4707-b5cf-dcb86e4a36af,684ba694-1f7b-4b94-8650-faa872aa2f3f,2023-07-14,153.19,NOT_AS_DESCRIBED,Kristin Aguilar
968f90a3-9567-4401-88a7-ee518f39e375,377242e2-2bc9-415f-9a3e-6d5c633ffa91,f5625291-f6ca-4af4-87ee-c0808ac5d577,2023-11-26,128.52,DAMAGED_TRANSIT,Patricia Greene
dad60758-76b7-49e3-8d2e-e5f8dadf4ebb,408100a8-267e-4fc7-9985-145b27b18042,3579efe8-1d49-47b4-a9a6-b8f4e7e340b4,2023-07-30,36.03,DEFECTIVE,Kari Burke
a491a56c-a06c-457c-9ef8-4b182b2b4e8e,97ca0a78-66e2-46ce-8da9-0d4f052d9a8d,8ba90749-c06d-4d7f-a059-5a0210c0900d,2024-03-03,483.61,NOT_AS_DESCRIBED,Frances Gilmore
f9d8d8e0-cfe8-41bf-acec-eddf6e2e89c3,df22d07d-1a1a-4c7e-8bf1-25a2030305aa,52f12732-3a42-405f-b4cf-abdc7cb3aede,2024-04-30,28.89,NOT_AS_DESCRIBED,William Carroll
45946a28-6197-4bf7-b8f9-b6d3558d406e,38ede96e-57bf-482b-8804-c99ec9e8eea3,8a032fc5-7e6a-4e3f-babf-6107c97e2967,2024-04-10,1336.93,DAMAGED_TRANSIT,Ryan Webb
66818e06-d391-4e0d-b7ef-4cb123666519,f419fb58-1d17-47d4-b881-9ac2f421c50f,9fff4819-9294-49c0-b289-50aa689fb4ca,2023-08-07,75.13,DAMAGED_TRANSIT,Scott Kramer
7ff76649-189c-4ca9-92ab-b3a42c0dbb71,725c7031-2a1b-40f3-b176-e3a098a1bb7f,1586c216-7186-47dc-99ff-7860f26f8d27,2024-04-30,144.45,NOT_AS_DESCRIBED,Patrick Henson
4fc35a2d-0f3b-441d-8d23-0e3d377a071b,fd72f9bb-02a1-4709-bf00-0499ed390dfd,aff28b9b-cf44-43a9-84ac-4b6227202fb9,2024-01-15,174.71,DEFECTIVE,Christy Conley
f7129e82-4720-4b34-b2a4-41b52fc063e1,0228f363-bfb9-4256-9ce7-d41f10ff6d60,e6c757bc-30e7-4239-b9f7-6878c8c3f196,2023-05-21,61.01,DAMAGED_TRANSIT,Theodore Dyer
1898b063-5de7-4ece-9cf9-ac9cce69cafc,d4a83e07-700e-4e45-90c6-77331b27d015,f9b87f19-3187-40da-afa3-9f55d58eb554,2024-01-27,464.79,BUYER_REMORSE,Gerald Lawson
fc043edd-001c-41f5-a941-6e4605442fbf,6482c905-0964-4e33-8086-ef0e24afa3d0,063cfa84-a4a0-4375-b793-c1e8d2d792e2,2024-01-19,1130.97,DEFECTIVE,Daniel Stephens
ac4d0963-0a69-4f2d-996a-ab44a3b6a954,7ac14e27-f8ef-4c1b-8ef7-4e40124d0309,467aca91-6628-46bc-975a-46fabede5696,2023-12-25,333.83,BUYER_REMORSE,Anna Ibarra DDS
79c2b8d8-7278-4db0-bbfb-a2e01af631ce,682e859b-a34e-458f-b497-c2ca74f80a0a,113efe5b-0397-40fd-bfb9-2900725fcef8,2024-04-30,194.72,FIT_ISSUE,Marcus Bryant
0c49b3cc-5895-4551-ad7b-512e6fc69755,1a27f5b9-d9d3-4fe9-ae04-54e65496e18c,a9e937d1-d7b2-47d5-9717-c4c2d1062728,2024-04-30,124.16,DEFECTIVE,Amy Keller
3f37d402-8629-476e-aaf7-cd794dd64866,f065baf8-6be0-4f33-9f6f-c8ebf37a7f7f,06aa7fb1-5a9d-4b82-a9b4-9a38c1a83b03,2024-03-19,230.87,BUYER_REMORSE,Cindy Castillo
b93d3653-4171-417f-bebc-4fa74f9d8178,b492899f-8ea3-40a9-b643-a96f2843f298,b0a29567-f4e8-4582-9dc9-ae24244de89b,2023-02-15,40.9,NOT_AS_DESCRIBED,Kimberly Martinez
f6ae5d71-9c0a-49cb-b9a5-2710334cf135,93145e72-962a-4b1c-881b-577072d1043f,f06652f0-f5d8-466a-bf0f-703a804d41fd,2024-02-12,96.12,FIT_ISSUE,Lawrence Stone
b75fb577-9354-4728-9b77-57f6fef5b961,da1ddd26-81dd-4d8f-82f2-183714180bb0,4e858544-78d4-4d15-9359-3b3379d4a204,2023-10-23,688.91,DAMAGED_TRANSIT,April Lewis
a980ab98-126e-444b-9b7c-1fb3050281e1,e2ba1742-fd55-478d-8b00-1220711c94d3,3b27f185-da87-4bf5-8d16-d52c1d792abf,2024-04-26,1239.76,BUYER_REMORSE,Gregory Walker
45c9e37e-99fc-4455-bf08-cb53ae8bb051,92d77a70-5f3b-4c4b-af1a-4be2037a0865,3153b5bd-62d6-4c33-9a6c-98f46f054540,2024-01-08,787.16,BUYER_REMORSE,Heather Lopez
453ab988-53c3-4ead-978b-e4fcc14c98b8,db16ce12-47d4-45af-8d66-fc620fd806bb,e9bbb5ca-f991-483f-a8bf-bd17fc29a88b,2024-03-11,330.97,BUYER_REMORSE,Patrick Abbott
82e9b899-391b-44d0-b6dc-3ed1fd8a3d7e,a36ef477-e5f1-413c-93f0-f6fcaace7a13,dafa08ee-6951-44ce-816d-7d37a605bf34,2024-03-08,1028.53,NOT_AS_DESCRIBED,Amy Dawson
73592ff4-5c43-4a61-8238-ea51284a6274,5cdbca43-0593-4742-9ee0-d3da71edc0d3,f13d2219-0a58-4f23-83a3-ffc802199d57,2023-11-13,103.72,FIT_ISSUE,Mrs. Julie Brown DDS
3959e3f8-4e2c-423b-9f41-74981d682ad7,fd3e1055-3cb4-4aae-9fd6-9674149cf30d,0e1a8e6f-c8d2-418d-88e4-92cebd6b84bb,2023-02-26,386.22,BUYER_REMORSE,Craig Morales
a3ca95d1-9147-4d8c-9b34-e1cdbbf7aaeb,77dae69e-2abc-43ed-bc76-c6222933a71e,3b27f185-da87-4bf5-8d16-d52c1d792abf,2023-05-26,1988.33,DEFECTIVE,Samuel Martinez
6dff0603-3d5f-4f36-8815-ccd7ea21a6c9,1df9cebc-efb9-406d-ad10-856925146fd7,1d46cc3a-9ce2-4819-897e-30fa9331a99c,2024-03-29,222.59,NOT_AS_DESCRIBED,Rachel Ford
49468022-e308-4bf0-8720-cf05e6a5e69e,35751675-ffff-4a94-b48b-1501b66e07a9,33cce81e-0382-4f2b-980a-8dffe5ba7e8d,2023-05-16,3225.46,FIT_ISSUE,Mrs. Teresa Palmer MD
0711aa88-a776-4b92-9cab-5f7e1faaadbb,18986473-b287-49c4-a8b8-3283e4fdd313,0b064f92-6de1-4e7a-bb7e-73d1885be787,2023-10-13,49.73,FIT_ISSUE,Eric Crawford
639f02a4-accb-49a9-819d-67b1c6945335,11c9a323-da51-429e-8326-aa9ec6631927,df4a517e-cc98-4efe-8fbe-8a9488e91243,2024-04-07,687.21,BUYER_REMORSE,Isabella Reese
